,SUBID,Downstream_SUBID
5431,9563192.0,9000134.0
5436,9563225.0,9535662.0
5475,9500137.0,9563331.0
5476,9500145.0,9563331.0
5480,9500466.0,9562888.0
5481,9500470.0,9562888.0
5484,9500704.0,9563331.0
5494,9521760.0,9562845.0
5495,9521852.0,9563282.0
5496,9521868.0,9562845.0
5497,9521943.0,9562845.0
5498,9521989.0,9563282.0
5499,9522105.0,9562845.0
5500,9522125.0,9563282.0
5501,9522154.0,9563331.0
5502,9522258.0,9562845.0
5545,9556306.0,9563045.0
5546,9556308.0,9563331.0
5547,9556345.0,9501218.0
5548,9556360.0,9500917.0
5549,9556371.0,9539047.0
5550,9556390.0,9563282.0
5551,9556397.0,9563331.0
5552,9556402.0,9535195.0
5553,9556413.0,9563331.0
5554,9556427.0,9535195.0
5555,9556439.0,9500476.0
5556,9556449.0,9562845.0
5557,9556463.0,9562866.0
5558,9556478.0,9500917.0
5559,9556479.0,9563045.0
5560,9556480.0,9539612.0
5561,9556483.0,9535662.0
5562,9556492.0,9500931.0
5563,9556512.0,9562866.0
5564,9556534.0,9563273.0
5565,9556545.0,9539047.0
5566,9556546.0,9535602.0
5567,9556558.0,9539388.0
5568,9556562.0,9538536.0
5569,9556569.0,9535378.0
5570,9556584.0,9539414.0
5571,9556586.0,9501218.0
5572,9556594.0,9562888.0
5573,9556596.0,9535195.0
5574,9556604.0,9535602.0
5575,9556608.0,9501218.0
5576,9556610.0,9539388.0
5577,9556631.0,9562888.0
5578,9556646.0,9563331.0
5579,9556649.0,9562845.0
5580,9556654.0,9501218.0
5581,9556664.0,9535662.0
5582,9556669.0,9535195.0
5583,9556684.0,9562888.0
5584,9556688.0,9500917.0
5585,9556694.0,9535378.0
5586,9556708.0,9535195.0
5587,9556713.0,9535662.0
5588,9556728.0,9539388.0
5589,9556740.0,9563045.0
5590,9556741.0,9563331.0
5591,9556754.0,9500372.0
5592,9556864.0,9562845.0
5593,9556955.0,9562845.0
5594,9557004.0,9563276.0
5595,9557101.0,9500372.0
5596,9557108.0,9500372.0
5638,9563225.0,9500193.0
5677,9500137.0,9501218.0
5678,9500145.0,9501218.0
5682,9500466.0,9500917.0
5683,9500470.0,9500917.0
5686,9500704.0,9501218.0
5696,9521760.0,9563045.0
5697,9521852.0,9562845.0
5698,9521868.0,9563045.0
5699,9521943.0,9563045.0
5700,9521989.0,9562845.0
5701,9522105.0,9563045.0
5702,9522125.0,9562845.0
5703,9522154.0,9501218.0
5704,9522258.0,9563045.0
5747,9556306.0,9563331.0
5748,9556308.0,9501218.0
5749,9556345.0,9562888.0
5750,9556360.0,9500476.0
5751,9556371.0,9000134.0
5752,9556390.0,9562845.0
5753,9556397.0,9501218.0
5754,9556402.0,9535755.0
5755,9556413.0,9501218.0
5756,9556427.0,9535755.0
5757,9556439.0,9562939.0
5758,9556449.0,9563045.0
5759,9556463.0,9500177.0
5760,9556478.0,9500476.0
5761,9556479.0,9563331.0
5762,9556480.0,9538536.0
5763,9556483.0,9500193.0
5764,9556492.0,9535662.0
5765,9556512.0,9500177.0
5766,9556534.0,9563282.0
5767,9556545.0,9000134.0
5768,9556546.0,9535268.0
5769,9556558.0,9539047.0
5770,9556562.0,9539388.0
5771,9556569.0,9500931.0
5772,9556584.0,9539612.0
5773,9556586.0,9562888.0
5774,9556594.0,9500917.0
5775,9556596.0,9535755.0
5776,9556604.0,9535268.0
5777,9556608.0,9562888.0
5778,9556610.0,9539047.0
5779,9556631.0,9500917.0
5780,9556646.0,9501218.0
5781,9556649.0,9563045.0
5782,9556654.0,9562888.0
5783,9556664.0,9500193.0
5784,9556669.0,9535755.0
5785,9556684.0,9500917.0
5786,9556688.0,9500476.0
5787,9556694.0,9500931.0
5788,9556708.0,9535755.0
5789,9556713.0,9500193.0
5790,9556728.0,9539047.0
5791,9556740.0,9563331.0
5792,9556741.0,9501218.0
5793,9556754.0,9563276.0
5794,9556864.0,9563045.0
5795,9556955.0,9563045.0
5796,9557004.0,9563273.0
5797,9557101.0,9563276.0
5798,9557108.0,9563276.0
5840,9563225.0,9535602.0
5879,9500137.0,9562888.0
5880,9500145.0,9562888.0
5884,9500466.0,9500476.0
5885,9500470.0,9500476.0
5888,9500704.0,9562888.0
5898,9521760.0,9563331.0
5899,9521852.0,9563045.0
5900,9521868.0,9563331.0
5901,9521943.0,9563331.0
5902,9521989.0,9563045.0
5903,9522105.0,9563331.0
5904,9522125.0,9563045.0
5905,9522154.0,9562888.0
5906,9522258.0,9563331.0
5949,9556306.0,9501218.0
5950,9556308.0,9562888.0
5951,9556345.0,9500917.0
5952,9556360.0,9562939.0
5954,9556390.0,9563045.0
5955,9556397.0,9562888.0
5956,9556402.0,9539414.0
5957,9556413.0,9562888.0
5958,9556427.0,9539414.0
5959,9556439.0,9562866.0
5960,9556449.0,9563331.0
5961,9556463.0,9535378.0
5962,9556478.0,9562939.0
5963,9556479.0,9501218.0
5964,9556480.0,9539388.0
5965,9556483.0,9535602.0
5966,9556492.0,9500193.0
5967,9556512.0,9535378.0
5968,9556534.0,9562845.0
5970,9556546.0,9535195.0
5971,9556558.0,9000134.0
5972,9556562.0,9539047.0
5973,9556569.0,9535662.0
5974,9556584.0,9538536.0
5975,9556586.0,9500917.0
5976,9556594.0,9500476.0
5977,9556596.0,9539414.0
5978,9556604.0,9535195.0
5979,9556608.0,9500917.0
5980,9556610.0,9000134.0
5981,9556631.0,9500476.0
5982,9556646.0,9562888.0
5983,9556649.0,9563331.0
5984,9556654.0,9500917.0
5985,9556664.0,9535602.0
5986,9556669.0,9539414.0
5987,9556684.0,9500476.0
5988,9556688.0,9562939.0
5989,9556694.0,9535662.0
5990,9556708.0,9539414.0
5991,9556713.0,9535602.0
5992,9556728.0,9000134.0
5993,9556740.0,9501218.0
5994,9556741.0,9562888.0
5995,9556754.0,9563273.0
5996,9556864.0,9563331.0
5997,9556955.0,9563331.0
5998,9557004.0,9563282.0
5999,9557101.0,9563273.0
6000,9557108.0,9563273.0
6042,9563225.0,9535268.0
6081,9500137.0,9500917.0
6082,9500145.0,9500917.0
6086,9500466.0,9562939.0
6087,9500470.0,9562939.0
6090,9500704.0,9500917.0
6100,9521760.0,9501218.0
6101,9521852.0,9563331.0
6102,9521868.0,9501218.0
6103,9521943.0,9501218.0
6104,9521989.0,9563331.0
6105,9522105.0,9501218.0
6106,9522125.0,9563331.0
6107,9522154.0,9500917.0
6108,9522258.0,9501218.0
6151,9556306.0,9562888.0
6152,9556308.0,9500917.0
6153,9556345.0,9500476.0
6154,9556360.0,9562866.0
6156,9556390.0,9563331.0
6157,9556397.0,9500917.0
6158,9556402.0,9539612.0
6159,9556413.0,9500917.0
6160,9556427.0,9539612.0
6161,9556439.0,9500177.0
6162,9556449.0,9501218.0
6163,9556463.0,9500931.0
6164,9556478.0,9562866.0
6165,9556479.0,9562888.0
6166,9556480.0,9539047.0
6167,9556483.0,9535268.0
6168,9556492.0,9535602.0
6169,9556512.0,9500931.0
6170,9556534.0,9563045.0
6172,9556546.0,9535755.0
6174,9556562.0,9000134.0
6175,9556569.0,9500193.0
6176,9556584.0,9539388.0
6177,9556586.0,9500476.0
6178,9556594.0,9562939.0
6179,9556596.0,9539612.0
6180,9556604.0,9535755.0
6181,9556608.0,9500476.0
6183,9556631.0,9562939.0
6184,9556646.0,9500917.0
6185,9556649.0,9501218.0
6186,9556654.0,9500476.0
6187,9556664.0,9535268.0
6188,9556669.0,9539612.0
6189,9556684.0,9562939.0
6190,9556688.0,9562866.0
6191,9556694.0,9500193.0
6192,9556708.0,9539612.0
6193,9556713.0,9535268.0
6195,9556740.0,9562888.0
6196,9556741.0,9500917.0
6197,9556754.0,9563282.0
6198,9556864.0,9501218.0
6199,9556955.0,9501218.0
6200,9557004.0,9562845.0
6201,9557101.0,9563282.0
6202,9557108.0,9563282.0
6244,9563225.0,9535195.0
6283,9500137.0,9500476.0
6284,9500145.0,9500476.0
6288,9500466.0,9562866.0
6289,9500470.0,9562866.0
6292,9500704.0,9500476.0
6302,9521760.0,9562888.0
6303,9521852.0,9501218.0
6304,9521868.0,9562888.0
6305,9521943.0,9562888.0
6306,9521989.0,9501218.0
6307,9522105.0,9562888.0
6308,9522125.0,9501218.0
6309,9522154.0,9500476.0
6310,9522258.0,9562888.0
6353,9556306.0,9500917.0
6354,9556308.0,9500476.0
6355,9556345.0,9562939.0
6356,9556360.0,9500177.0
6358,9556390.0,9501218.0
6359,9556397.0,9500476.0
6360,9556402.0,9538536.0
6361,9556413.0,9500476.0
6362,9556427.0,9538536.0
6363,9556439.0,9535378.0
6364,9556449.0,9562888.0
6365,9556463.0,9535662.0
6366,9556478.0,9500177.0
6367,9556479.0,9500917.0
6368,9556480.0,9000134.0
6369,9556483.0,9535195.0
6370,9556492.0,9535268.0
6371,9556512.0,9535662.0
6372,9556534.0,9563331.0
6374,9556546.0,9539414.0
6377,9556569.0,9535602.0
6378,9556584.0,9539047.0
6379,9556586.0,9562939.0
6380,9556594.0,9562866.0
6381,9556596.0,9538536.0
6382,9556604.0,9539414.0
6383,9556608.0,9562939.0
6385,9556631.0,9562866.0
6386,9556646.0,9500476.0
6387,9556649.0,9562888.0
6388,9556654.0,9562939.0
6389,9556664.0,9535195.0
6390,9556669.0,9538536.0
6391,9556684.0,9562866.0
6392,9556688.0,9500177.0
6393,9556694.0,9535602.0
6394,9556708.0,9538536.0
6395,9556713.0,9535195.0
6397,9556740.0,9500917.0
6398,9556741.0,9500476.0
6399,9556754.0,9562845.0
6400,9556864.0,9562888.0
6401,9556955.0,9562888.0
6402,9557004.0,9563045.0
6403,9557101.0,9562845.0
6404,9557108.0,9562845.0
6446,9563225.0,9535755.0
6485,9500137.0,9562939.0
6486,9500145.0,9562939.0
6490,9500466.0,9500177.0
6491,9500470.0,9500177.0
6494,9500704.0,9562939.0
6504,9521760.0,9500917.0
6505,9521852.0,9562888.0
6506,9521868.0,9500917.0
6507,9521943.0,9500917.0
6508,9521989.0,9562888.0
6509,9522105.0,9500917.0
6510,9522125.0,9562888.0
6511,9522154.0,9562939.0
6512,9522258.0,9500917.0
6555,9556306.0,9500476.0
6556,9556308.0,9562939.0
6557,9556345.0,9562866.0
6558,9556360.0,9535378.0
6560,9556390.0,9562888.0
6561,9556397.0,9562939.0
6562,9556402.0,9539388.0
6563,9556413.0,9562939.0
6564,9556427.0,9539388.0
6565,9556439.0,9500931.0
6566,9556449.0,9500917.0
6567,9556463.0,9500193.0
6568,9556478.0,9535378.0
6569,9556479.0,9500476.0
6571,9556483.0,9535755.0
6572,9556492.0,9535195.0
6573,9556512.0,9500193.0
6574,9556534.0,9501218.0
6576,9556546.0,9539612.0
6579,9556569.0,9535268.0
6580,9556584.0,9000134.0
6581,9556586.0,9562866.0
6582,9556594.0,9500177.0
6583,9556596.0,9539388.0
6584,9556604.0,9539612.0
6585,9556608.0,9562866.0
6587,9556631.0,9500177.0
6588,9556646.0,9562939.0
6589,9556649.0,9500917.0
6590,9556654.0,9562866.0
6591,9556664.0,9535755.0
6592,9556669.0,9539388.0
6593,9556684.0,9500177.0
6594,9556688.0,9535378.0
6595,9556694.0,9535268.0
6596,9556708.0,9539388.0
6597,9556713.0,9535755.0
6599,9556740.0,9500476.0
6600,9556741.0,9562939.0
6601,9556754.0,9563045.0
6602,9556864.0,9500917.0
6603,9556955.0,9500917.0
6604,9557004.0,9563331.0
6605,9557101.0,9563045.0
6606,9557108.0,9563045.0
6648,9563225.0,9539414.0
6687,9500137.0,9562866.0
6688,9500145.0,9562866.0
6692,9500466.0,9535378.0
6693,9500470.0,9535378.0
6696,9500704.0,9562866.0
6706,9521760.0,9500476.0
6707,9521852.0,9500917.0
6708,9521868.0,9500476.0
6709,9521943.0,9500476.0
6710,9521989.0,9500917.0
6711,9522105.0,9500476.0
6712,9522125.0,9500917.0
6713,9522154.0,9562866.0
6714,9522258.0,9500476.0
6757,9556306.0,9562939.0
6758,9556308.0,9562866.0
6759,9556345.0,9500177.0
6760,9556360.0,9500931.0
6762,9556390.0,9500917.0
6763,9556397.0,9562866.0
6764,9556402.0,9539047.0
6765,9556413.0,9562866.0
6766,9556427.0,9539047.0
6767,9556439.0,9535662.0
6768,9556449.0,9500476.0
6769,9556463.0,9535602.0
6770,9556478.0,9500931.0
6771,9556479.0,9562939.0
6773,9556483.0,9539414.0
6774,9556492.0,9535755.0
6775,9556512.0,9535602.0
6776,9556534.0,9562888.0
6778,9556546.0,9538536.0
6781,9556569.0,9535195.0
6783,9556586.0,9500177.0
6784,9556594.0,9535378.0
6785,9556596.0,9539047.0
6786,9556604.0,9538536.0
6787,9556608.0,9500177.0
6789,9556631.0,9535378.0
6790,9556646.0,9562866.0
6791,9556649.0,9500476.0
6792,9556654.0,9500177.0
6793,9556664.0,9539414.0
6794,9556669.0,9539047.0
6795,9556684.0,9535378.0
6796,9556688.0,9500931.0
6797,9556694.0,9535195.0
6798,9556708.0,9539047.0
6799,9556713.0,9539414.0
6801,9556740.0,9562939.0
6802,9556741.0,9562866.0
6803,9556754.0,9563331.0
6804,9556864.0,9500476.0
6805,9556955.0,9500476.0
6806,9557004.0,9501218.0
6807,9557101.0,9563331.0
6808,9557108.0,9563331.0
6850,9563225.0,9539612.0
6889,9500137.0,9500177.0
6890,9500145.0,9500177.0
6894,9500466.0,9500931.0
6895,9500470.0,9500931.0
6898,9500704.0,9500177.0
6908,9521760.0,9562939.0
6909,9521852.0,9500476.0
6910,9521868.0,9562939.0
6911,9521943.0,9562939.0
6912,9521989.0,9500476.0
6913,9522105.0,9562939.0
6914,9522125.0,9500476.0
6915,9522154.0,9500177.0
6916,9522258.0,9562939.0
6959,9556306.0,9562866.0
6960,9556308.0,9500177.0
6961,9556345.0,9535378.0
6962,9556360.0,9535662.0
6964,9556390.0,9500476.0
6965,9556397.0,9500177.0
6966,9556402.0,9000134.0
6967,9556413.0,9500177.0
6968,9556427.0,9000134.0
6969,9556439.0,9500193.0
6970,9556449.0,9562939.0
6971,9556463.0,9535268.0
6972,9556478.0,9535662.0
6973,9556479.0,9562866.0
6975,9556483.0,9539612.0
6976,9556492.0,9539414.0
6977,9556512.0,9535268.0
6978,9556534.0,9500917.0
6980,9556546.0,9539388.0
6983,9556569.0,9535755.0
6985,9556586.0,9535378.0
6986,9556594.0,9500931.0
6987,9556596.0,9000134.0
6988,9556604.0,9539388.0
6989,9556608.0,9535378.0
6991,9556631.0,9500931.0
6992,9556646.0,9500177.0
6993,9556649.0,9562939.0
6994,9556654.0,9535378.0
6995,9556664.0,9539612.0
6996,9556669.0,9000134.0
6997,9556684.0,9500931.0
6998,9556688.0,9535662.0
6999,9556694.0,9535755.0
7000,9556708.0,9000134.0
7001,9556713.0,9539612.0
7003,9556740.0,9562866.0
7004,9556741.0,9500177.0
7005,9556754.0,9501218.0
7006,9556864.0,9562939.0
7007,9556955.0,9562939.0
7008,9557004.0,9562888.0
7009,9557101.0,9501218.0
7010,9557108.0,9501218.0
7052,9563225.0,9538536.0
7091,9500137.0,9535378.0
7092,9500145.0,9535378.0
7096,9500466.0,9535662.0
7097,9500470.0,9535662.0
7100,9500704.0,9535378.0
7110,9521760.0,9562866.0
7111,9521852.0,9562939.0
7112,9521868.0,9562866.0
7113,9521943.0,9562866.0
7114,9521989.0,9562939.0
7115,9522105.0,9562866.0
7116,9522125.0,9562939.0
7117,9522154.0,9535378.0
7118,9522258.0,9562866.0
7161,9556306.0,9500177.0
7162,9556308.0,9535378.0
7163,9556345.0,9500931.0
7164,9556360.0,9500193.0
7166,9556390.0,9562939.0
7167,9556397.0,9535378.0
7169,9556413.0,9535378.0
7171,9556439.0,9535602.0
7172,9556449.0,9562866.0
7173,9556463.0,9535195.0
7174,9556478.0,9500193.0
7175,9556479.0,9500177.0
7177,9556483.0,9538536.0
7178,9556492.0,9539612.0
7179,9556512.0,9535195.0
7180,9556534.0,9500476.0
7182,9556546.0,9539047.0
7185,9556569.0,9539414.0
7187,9556586.0,9500931.0
7188,9556594.0,9535662.0
7190,9556604.0,9539047.0
7191,9556608.0,9500931.0
7193,9556631.0,9535662.0
7194,9556646.0,9535378.0
7195,9556649.0,9562866.0
7196,9556654.0,9500931.0
7197,9556664.0,9538536.0
7199,9556684.0,9535662.0
7200,9556688.0,9500193.0
7201,9556694.0,9539414.0
7203,9556713.0,9538536.0
7205,9556740.0,9500177.0
7206,9556741.0,9535378.0
7207,9556754.0,9562888.0
7208,9556864.0,9562866.0
7209,9556955.0,9562866.0
7210,9557004.0,9500917.0
7211,9557101.0,9562888.0
7212,9557108.0,9562888.0
7254,9563225.0,9539388.0
7293,9500137.0,9500931.0
7294,9500145.0,9500931.0
7298,9500466.0,9500193.0
7299,9500470.0,9500193.0
7302,9500704.0,9500931.0
7312,9521760.0,9500177.0
7313,9521852.0,9562866.0
7314,9521868.0,9500177.0
7315,9521943.0,9500177.0
7316,9521989.0,9562866.0
7317,9522105.0,9500177.0
7318,9522125.0,9562866.0
7319,9522154.0,9500931.0
7320,9522258.0,9500177.0
7363,9556306.0,9535378.0
7364,9556308.0,9500931.0
7365,9556345.0,9535662.0
7366,9556360.0,9535602.0
7368,9556390.0,9562866.0
7369,9556397.0,9500931.0
7371,9556413.0,9500931.0
7373,9556439.0,9535268.0
7374,9556449.0,9500177.0
7375,9556463.0,9535755.0
7376,9556478.0,9535602.0
7377,9556479.0,9535378.0
7379,9556483.0,9539388.0
7380,9556492.0,9538536.0
7381,9556512.0,9535755.0
7382,9556534.0,9562939.0
7384,9556546.0,9000134.0
7387,9556569.0,9539612.0
7389,9556586.0,9535662.0
7390,9556594.0,9500193.0
7392,9556604.0,9000134.0
7393,9556608.0,9535662.0
7395,9556631.0,9500193.0
7396,9556646.0,9500931.0
7397,9556649.0,9500177.0
7398,9556654.0,9535662.0
7399,9556664.0,9539388.0
7401,9556684.0,9500193.0
7402,9556688.0,9535602.0
7403,9556694.0,9539612.0
7405,9556713.0,9539388.0
7407,9556740.0,9535378.0
7408,9556741.0,9500931.0
7409,9556754.0,9500917.0
7410,9556864.0,9500177.0
7411,9556955.0,9500177.0
7412,9557004.0,9500476.0
7413,9557101.0,9500917.0
7414,9557108.0,9500917.0
7456,9563225.0,9539047.0
7495,9500137.0,9535662.0
7496,9500145.0,9535662.0
7500,9500466.0,9535602.0
7501,9500470.0,9535602.0
7504,9500704.0,9535662.0
7514,9521760.0,9535378.0
7515,9521852.0,9500177.0
7516,9521868.0,9535378.0
7517,9521943.0,9535378.0
7518,9521989.0,9500177.0
7519,9522105.0,9535378.0
7520,9522125.0,9500177.0
7521,9522154.0,9535662.0
7522,9522258.0,9535378.0
7565,9556306.0,9500931.0
7566,9556308.0,9535662.0
7567,9556345.0,9500193.0
7568,9556360.0,9535268.0
7570,9556390.0,9500177.0
7571,9556397.0,9535662.0
7573,9556413.0,9535662.0
7575,9556439.0,9535195.0
7576,9556449.0,9535378.0
7577,9556463.0,9539414.0
7578,9556478.0,9535268.0
7579,9556479.0,9500931.0
7581,9556483.0,9539047.0
7582,9556492.0,9539388.0
7583,9556512.0,9539414.0
7584,9556534.0,9562866.0
7589,9556569.0,9538536.0
7591,9556586.0,9500193.0
7592,9556594.0,9535602.0
7595,9556608.0,9500193.0
7597,9556631.0,9535602.0
7598,9556646.0,9535662.0
7599,9556649.0,9535378.0
7600,9556654.0,9500193.0
7601,9556664.0,9539047.0
7603,9556684.0,9535602.0
7604,9556688.0,9535268.0
7605,9556694.0,9538536.0
7607,9556713.0,9539047.0
7609,9556740.0,9500931.0
7610,9556741.0,9535662.0
7611,9556754.0,9500476.0
7612,9556864.0,9535378.0
7613,9556955.0,9535378.0
7614,9557004.0,9562939.0
7615,9557101.0,9500476.0
7616,9557108.0,9500476.0
7658,9563225.0,9000134.0
7697,9500137.0,9500193.0
7698,9500145.0,9500193.0
7702,9500466.0,9535268.0
7703,9500470.0,9535268.0
7706,9500704.0,9500193.0
7716,9521760.0,9500931.0
7717,9521852.0,9535378.0
7718,9521868.0,9500931.0
7719,9521943.0,9500931.0
7720,9521989.0,9535378.0
7721,9522105.0,9500931.0
7722,9522125.0,9535378.0
7723,9522154.0,9500193.0
7724,9522258.0,9500931.0
7767,9556306.0,9535662.0
7768,9556308.0,9500193.0
7769,9556345.0,9535602.0
7770,9556360.0,9535195.0
7772,9556390.0,9535378.0
7773,9556397.0,9500193.0
7775,9556413.0,9500193.0
7777,9556439.0,9535755.0
7778,9556449.0,9500931.0
7779,9556463.0,9539612.0
7780,9556478.0,9535195.0
7781,9556479.0,9535662.0
7783,9556483.0,9000134.0
7784,9556492.0,9539047.0
7785,9556512.0,9539612.0
7786,9556534.0,9500177.0
7791,9556569.0,9539388.0
7793,9556586.0,9535602.0
7794,9556594.0,9535268.0
7797,9556608.0,9535602.0
7799,9556631.0,9535268.0
7800,9556646.0,9500193.0
7801,9556649.0,9500931.0
7802,9556654.0,9535602.0
7803,9556664.0,9000134.0
7805,9556684.0,9535268.0
7806,9556688.0,9535195.0
7807,9556694.0,9539388.0
7809,9556713.0,9000134.0
7811,9556740.0,9535662.0
7812,9556741.0,9500193.0
7813,9556754.0,9562939.0
7814,9556864.0,9500931.0
7815,9556955.0,9500931.0
7816,9557004.0,9562866.0
7817,9557101.0,9562939.0
7818,9557108.0,9562939.0
7899,9500137.0,9535602.0
7900,9500145.0,9535602.0
7904,9500466.0,9535195.0
7905,9500470.0,9535195.0
7908,9500704.0,9535602.0
7918,9521760.0,9535662.0
7919,9521852.0,9500931.0
7920,9521868.0,9535662.0
7921,9521943.0,9535662.0
7922,9521989.0,9500931.0
7923,9522105.0,9535662.0
7924,9522125.0,9500931.0
7925,9522154.0,9535602.0
7926,9522258.0,9535662.0
7969,9556306.0,9500193.0
7970,9556308.0,9535602.0
7971,9556345.0,9535268.0
7972,9556360.0,9535755.0
7974,9556390.0,9500931.0
7975,9556397.0,9535602.0
7977,9556413.0,9535602.0
7979,9556439.0,9539414.0
7980,9556449.0,9535662.0
7981,9556463.0,9538536.0
7982,9556478.0,9535755.0
7983,9556479.0,9500193.0
7986,9556492.0,9000134.0
7987,9556512.0,9538536.0
7988,9556534.0,9535378.0
7993,9556569.0,9539047.0
7995,9556586.0,9535268.0
7996,9556594.0,9535195.0
7999,9556608.0,9535268.0
8001,9556631.0,9535195.0
8002,9556646.0,9535602.0
8003,9556649.0,9535662.0
8004,9556654.0,9535268.0
8007,9556684.0,9535195.0
8008,9556688.0,9535755.0
8009,9556694.0,9539047.0
8013,9556740.0,9500193.0
8014,9556741.0,9535602.0
8015,9556754.0,9562866.0
8016,9556864.0,9535662.0
8017,9556955.0,9535662.0
8018,9557004.0,9500177.0
8019,9557101.0,9562866.0
8020,9557108.0,9562866.0
8101,9500137.0,9535268.0
8102,9500145.0,9535268.0
8106,9500466.0,9535755.0
8107,9500470.0,9535755.0
8110,9500704.0,9535268.0
8120,9521760.0,9500193.0
8121,9521852.0,9535662.0
8122,9521868.0,9500193.0
8123,9521943.0,9500193.0
8124,9521989.0,9535662.0
8125,9522105.0,9500193.0
8126,9522125.0,9535662.0
8127,9522154.0,9535268.0
8128,9522258.0,9500193.0
8171,9556306.0,9535602.0
8172,9556308.0,9535268.0
8173,9556345.0,9535195.0
8174,9556360.0,9539414.0
8176,9556390.0,9535662.0
8177,9556397.0,9535268.0
8179,9556413.0,9535268.0
8181,9556439.0,9539612.0
8182,9556449.0,9500193.0
8183,9556463.0,9539388.0
8184,9556478.0,9539414.0
8185,9556479.0,9535602.0
8189,9556512.0,9539388.0
8190,9556534.0,9500931.0
8195,9556569.0,9000134.0
8197,9556586.0,9535195.0
8198,9556594.0,9535755.0
8201,9556608.0,9535195.0
8203,9556631.0,9535755.0
8204,9556646.0,9535268.0
8205,9556649.0,9500193.0
8206,9556654.0,9535195.0
8209,9556684.0,9535755.0
8210,9556688.0,9539414.0
8211,9556694.0,9000134.0
8215,9556740.0,9535602.0
8216,9556741.0,9535268.0
8217,9556754.0,9500177.0
8218,9556864.0,9500193.0
8219,9556955.0,9500193.0
8220,9557004.0,9535378.0
8221,9557101.0,9500177.0
8222,9557108.0,9500177.0
8303,9500137.0,9535195.0
8304,9500145.0,9535195.0
8308,9500466.0,9539414.0
8309,9500470.0,9539414.0
8312,9500704.0,9535195.0
8322,9521760.0,9535602.0
8323,9521852.0,9500193.0
8324,9521868.0,9535602.0
8325,9521943.0,9535602.0
8326,9521989.0,9500193.0
8327,9522105.0,9535602.0
8328,9522125.0,9500193.0
8329,9522154.0,9535195.0
8330,9522258.0,9535602.0
8373,9556306.0,9535268.0
8374,9556308.0,9535195.0
8375,9556345.0,9535755.0
8376,9556360.0,9539612.0
8378,9556390.0,9500193.0
8379,9556397.0,9535195.0
8381,9556413.0,9535195.0
8383,9556439.0,9538536.0
8384,9556449.0,9535602.0
8385,9556463.0,9539047.0
8386,9556478.0,9539612.0
8387,9556479.0,9535268.0
8391,9556512.0,9539047.0
8392,9556534.0,9535662.0
8399,9556586.0,9535755.0
8400,9556594.0,9539414.0
8403,9556608.0,9535755.0
8405,9556631.0,9539414.0
8406,9556646.0,9535195.0
8407,9556649.0,9535602.0
8408,9556654.0,9535755.0
8411,9556684.0,9539414.0
8412,9556688.0,9539612.0
8417,9556740.0,9535268.0
8418,9556741.0,9535195.0
8419,9556754.0,9535378.0
8420,9556864.0,9535602.0
8421,9556955.0,9535602.0
8422,9557004.0,9500931.0
8423,9557101.0,9535378.0
8424,9557108.0,9535378.0
8505,9500137.0,9535755.0
8506,9500145.0,9535755.0
8510,9500466.0,9539612.0
8511,9500470.0,9539612.0
8514,9500704.0,9535755.0
8524,9521760.0,9535268.0
8525,9521852.0,9535602.0
8526,9521868.0,9535268.0
8527,9521943.0,9535268.0
8528,9521989.0,9535602.0
8529,9522105.0,9535268.0
8530,9522125.0,9535602.0
8531,9522154.0,9535755.0
8532,9522258.0,9535268.0
8575,9556306.0,9535195.0
8576,9556308.0,9535755.0
8577,9556345.0,9539414.0
8578,9556360.0,9538536.0
8580,9556390.0,9535602.0
8581,9556397.0,9535755.0
8583,9556413.0,9535755.0
8585,9556439.0,9539388.0
8586,9556449.0,9535268.0
8587,9556463.0,9000134.0
8588,9556478.0,9538536.0
8589,9556479.0,9535195.0
8593,9556512.0,9000134.0
8594,9556534.0,9500193.0
8601,9556586.0,9539414.0
8602,9556594.0,9539612.0
8605,9556608.0,9539414.0
8607,9556631.0,9539612.0
8608,9556646.0,9535755.0
8609,9556649.0,9535268.0
8610,9556654.0,9539414.0
8613,9556684.0,9539612.0
8614,9556688.0,9538536.0
8619,9556740.0,9535195.0
8620,9556741.0,9535755.0
8621,9556754.0,9500931.0
8622,9556864.0,9535268.0
8623,9556955.0,9535268.0
8624,9557004.0,9535662.0
8625,9557101.0,9500931.0
8626,9557108.0,9500931.0
8707,9500137.0,9539414.0
8708,9500145.0,9539414.0
8712,9500466.0,9538536.0
8713,9500470.0,9538536.0
8716,9500704.0,9539414.0
8726,9521760.0,9535195.0
8727,9521852.0,9535268.0
8728,9521868.0,9535195.0
8729,9521943.0,9535195.0
8730,9521989.0,9535268.0
8731,9522105.0,9535195.0
8732,9522125.0,9535268.0
8733,9522154.0,9539414.0
8734,9522258.0,9535195.0
8777,9556306.0,9535755.0
8778,9556308.0,9539414.0
8779,9556345.0,9539612.0
8780,9556360.0,9539388.0
8782,9556390.0,9535268.0
8783,9556397.0,9539414.0
8785,9556413.0,9539414.0
8787,9556439.0,9539047.0
8788,9556449.0,9535195.0
8790,9556478.0,9539388.0
8791,9556479.0,9535755.0
8796,9556534.0,9535602.0
8803,9556586.0,9539612.0
8804,9556594.0,9538536.0
8807,9556608.0,9539612.0
8809,9556631.0,9538536.0
8810,9556646.0,9539414.0
8811,9556649.0,9535195.0
8812,9556654.0,9539612.0
8815,9556684.0,9538536.0
