,SUBID_A,SUBID_B
6438,9562845,9522258
6439,9562845,9556306
6440,9562845,9556308
6441,9562845,9556345
6442,9562845,9556360
6443,9562845,9556371
6444,9562845,9556390
6445,9562845,9556397
6446,9562845,9556402
6447,9562845,9556413
6448,9562845,9556427
6449,9562845,9556439
6450,9562845,9556449
6451,9562845,9556463
6452,9562845,9556478
6453,9562845,9556479
6454,9562845,9556480
6455,9562845,9556483
6456,9562845,9556492
6457,9562845,9556512
6458,9562845,9556534
6459,9562845,9556545
6460,9562845,9556546
6461,9562845,9556558
6462,9562845,9556562
6463,9562845,9556569
6464,9562845,9556584
6465,9562845,9556586
6466,9562845,9556594
6467,9562845,9556596
6468,9562845,9556604
6469,9562845,9556608
6470,9562845,9556610
6471,9562845,9556631
6472,9562845,9556646
6473,9562845,9556649
6474,9562845,9556654
6475,9562845,9556664
6476,9562845,9556669
6477,9562845,9556684
6478,9562845,9556688
6479,9562845,9556694
6480,9562845,9556708
6481,9562845,9556713
6482,9562845,9556728
6483,9562845,9556740
6484,9562845,9556741
6485,9562845,9556754
6486,9562845,9556864
6487,9562845,9556955
6488,9562845,9557004
6489,9562845,9557101
6490,9562845,9557108
6491,9562845,9562917
6492,9562845,9562945
6493,9562845,9563225
6494,9562845,9563321
6495,9562858,9563122
6496,9562866,9500137
6497,9562866,9500145
6498,9562866,9500466
6499,9562866,9500470
6500,9562866,9500704
6501,9562866,9500872
6502,9562866,9500877
6503,9562866,9500902
6504,9562866,9500904
6505,9562866,9500914
6506,9562866,9500916
6507,9562866,9501257
6508,9562866,9501431
6509,9562866,9521760
6510,9562866,9521852
6511,9562866,9521868
6512,9562866,9521943
6513,9562866,9521989
6514,9562866,9522105
6515,9562866,9522125
6516,9562866,9522154
6517,9562866,9522258
6518,9562866,9556306
6519,9562866,9556308
6520,9562866,9556345
6521,9562866,9556360
6522,9562866,9556371
6523,9562866,9556390
6524,9562866,9556397
6525,9562866,9556402
6526,9562866,9556413
6527,9562866,9556427
6528,9562866,9556439
6529,9562866,9556449
6530,9562866,9556463
6531,9562866,9556478
6532,9562866,9556479
6533,9562866,9556480
6534,9562866,9556483
6535,9562866,9556492
6536,9562866,9556512
6537,9562866,9556534
6538,9562866,9556545
6539,9562866,9556546
6540,9562866,9556558
6541,9562866,9556562
6542,9562866,9556569
6543,9562866,9556584
6544,9562866,9556586
6545,9562866,9556594
6546,9562866,9556596
6547,9562866,9556604
6548,9562866,9556608
6549,9562866,9556610
6550,9562866,9556631
6551,9562866,9556646
6552,9562866,9556649
6553,9562866,9556654
6554,9562866,9556664
6555,9562866,9556669
6556,9562866,9556684
6557,9562866,9556688
6558,9562866,9556694
6559,9562866,9556708
6560,9562866,9556713
6561,9562866,9556728
6562,9562866,9556740
6563,9562866,9556741
6564,9562866,9556754
6565,9562866,9556864
6566,9562866,9556955
6567,9562866,9557004
6568,9562866,9557101
6569,9562866,9557108
6570,9562866,9562826
6571,9562866,9562842
6572,9562866,9562851
6573,9562866,9562856
6574,9562866,9562860
6575,9562866,9562897
6576,9562866,9562901
6577,9562866,9562902
6578,9562866,9562904
6579,9562866,9562908
6580,9562866,9562917
6581,9562866,9562934
6582,9562866,9562943
6583,9562866,9562945
6584,9562866,9562950
6585,9562866,9562986
6586,9562866,9563001
6587,9562866,9563025
6588,9562866,9563040
6589,9562866,9563046
6590,9562866,9563049
6591,9562866,9563065
6592,9562866,9563071
6593,9562866,9563101
6594,9562866,9563122
6595,9562866,9563123
6596,9562866,9563126
6597,9562866,9563146
6598,9562866,9563158
6599,9562866,9563167
6600,9562866,9563180
6601,9562866,9563192
6602,9562866,9563218
6603,9562866,9563221
6604,9562866,9563225
6605,9562866,9563239
6606,9562866,9563244
6607,9562866,9563272
6608,9562866,9563280
6609,9562866,9563288
6610,9562866,9563300
6611,9562866,9563302
6612,9562866,9563307
6613,9562866,9563321
6614,9562866,9563326
6615,9562866,9563332
6616,9562866,9563334
6617,9562866,9563345
6618,9562866,9563354
6619,9562867,9562871
6620,9562867,9563111
6621,9562867,9563162
6622,9562867,9563210
6623,9562867,9563216
6624,9562884,9563111
6625,9562884,9563162
6626,9562888,9500137
6627,9562888,9500145
6628,9562888,9500466
6629,9562888,9500470
6630,9562888,9500704
6631,9562888,9501257
6632,9562888,9521760
6633,9562888,9521852
6634,9562888,9521868
6635,9562888,9521943
6636,9562888,9521989
6637,9562888,9522105
6638,9562888,9522125
6639,9562888,9522154
6640,9562888,9522258
6641,9562888,9556306
6642,9562888,9556308
6643,9562888,9556345
6644,9562888,9556360
6645,9562888,9556371
6646,9562888,9556390
6647,9562888,9556397
6648,9562888,9556402
6649,9562888,9556413
6650,9562888,9556427
6651,9562888,9556439
6652,9562888,9556449
6653,9562888,9556463
6654,9562888,9556478
6655,9562888,9556479
6656,9562888,9556480
6657,9562888,9556483
6658,9562888,9556492
6659,9562888,9556512
6660,9562888,9556534
6661,9562888,9556545
6662,9562888,9556546
6663,9562888,9556558
6664,9562888,9556562
6665,9562888,9556569
6666,9562888,9556584
6667,9562888,9556586
6668,9562888,9556594
6669,9562888,9556596
6670,9562888,9556604
6671,9562888,9556608
6672,9562888,9556610
6673,9562888,9556631
6674,9562888,9556646
6675,9562888,9556649
6676,9562888,9556654
6677,9562888,9556664
6678,9562888,9556669
6679,9562888,9556684
6680,9562888,9556688
6681,9562888,9556694
6682,9562888,9556708
6683,9562888,9556713
6684,9562888,9556728
6685,9562888,9556740
6686,9562888,9556741
6687,9562888,9556754
6688,9562888,9556864
6689,9562888,9556955
6690,9562888,9557004
6691,9562888,9557101
6692,9562888,9557108
6693,9562888,9562917
6694,9562888,9562945
6695,9562888,9563001
6696,9562888,9563221
6697,9562888,9563225
6698,9562888,9563280
6699,9562888,9563321
6700,9562898,9563025
6701,9562898,9563180
6702,9562898,9563192
6703,9562898,9563272
6704,9562898,9563334
6705,9562915,9562826
6706,9562915,9562986
6707,9562915,9563025
6708,9562915,9563180
6709,9562915,9563192
6710,9562915,9563218
6711,9562915,9563272
6712,9562915,9563332
6713,9562915,9563334
6714,9562939,9500137
6715,9562939,9500145
6716,9562939,9500466
6717,9562939,9500470
6718,9562939,9500704
6719,9562939,9500872
6720,9562939,9500877
6721,9562939,9500902
6722,9562939,9500904
6723,9562939,9500914
6724,9562939,9500916
6725,9562939,9501257
6726,9562939,9501431
6727,9562939,9521760
6728,9562939,9521852
6729,9562939,9521868
6730,9562939,9521943
6731,9562939,9521989
6732,9562939,9522105
6733,9562939,9522125
6734,9562939,9522154
6735,9562939,9522258
6736,9562939,9556306
6737,9562939,9556308
6738,9562939,9556345
6739,9562939,9556360
6740,9562939,9556371
6741,9562939,9556390
6742,9562939,9556397
6743,9562939,9556402
6744,9562939,9556413
6745,9562939,9556427
6746,9562939,9556439
6747,9562939,9556449
6748,9562939,9556463
6749,9562939,9556478
6750,9562939,9556479
6751,9562939,9556480
6752,9562939,9556483
6753,9562939,9556492
6754,9562939,9556512
6755,9562939,9556534
6756,9562939,9556545
6757,9562939,9556546
6758,9562939,9556558
6759,9562939,9556562
6760,9562939,9556569
6761,9562939,9556584
6762,9562939,9556586
6763,9562939,9556594
6764,9562939,9556596
6765,9562939,9556604
6766,9562939,9556608
6767,9562939,9556610
6768,9562939,9556631
6769,9562939,9556646
6770,9562939,9556649
6771,9562939,9556654
6772,9562939,9556664
6773,9562939,9556669
6774,9562939,9556684
6775,9562939,9556688
6776,9562939,9556694
6777,9562939,9556708
6778,9562939,9556713
6779,9562939,9556728
6780,9562939,9556740
6781,9562939,9556741
6782,9562939,9556754
6783,9562939,9556864
6784,9562939,9556955
6785,9562939,9557004
6786,9562939,9557101
6787,9562939,9557108
6788,9562939,9562826
6789,9562939,9562842
6790,9562939,9562851
6791,9562939,9562856
6792,9562939,9562860
6793,9562939,9562897
6794,9562939,9562901
6795,9562939,9562902
6796,9562939,9562904
6797,9562939,9562908
6798,9562939,9562917
6799,9562939,9562934
6800,9562939,9562943
6801,9562939,9562945
6802,9562939,9562950
6803,9562939,9562986
6804,9562939,9563001
6805,9562939,9563025
6806,9562939,9563040
6807,9562939,9563046
6808,9562939,9563049
6809,9562939,9563065
6810,9562939,9563071
6811,9562939,9563101
6812,9562939,9563122
6813,9562939,9563123
6814,9562939,9563126
6815,9562939,9563146
6816,9562939,9563158
6817,9562939,9563167
6818,9562939,9563180
6819,9562939,9563192
6820,9562939,9563218
6821,9562939,9563221
6822,9562939,9563225
6823,9562939,9563239
6824,9562939,9563244
6825,9562939,9563272
6826,9562939,9563280
6827,9562939,9563288
6828,9562939,9563300
6829,9562939,9563302
6830,9562939,9563307
6831,9562939,9563321
6832,9562939,9563326
6833,9562939,9563332
6834,9562939,9563334
6835,9562939,9563345
6836,9562939,9563354
6837,9563000,9563025
6838,9563000,9563192
6839,9563000,9563272
6840,9563000,9563334
6841,9563024,9562826
6842,9563024,9563025
6843,9563024,9563180
6844,9563024,9563192
6845,9563024,9563218
6846,9563024,9563272
6847,9563024,9563334
6848,9563045,9500137
6849,9563045,9500145
6850,9563045,9500466
6851,9563045,9500470
6852,9563045,9500704
6853,9563045,9521760
6854,9563045,9521852
6855,9563045,9521868
6856,9563045,9521943
6857,9563045,9521989
6858,9563045,9522105
6859,9563045,9522125
6860,9563045,9522154
6861,9563045,9522258
6862,9563045,9556306
6863,9563045,9556308
6864,9563045,9556345
6865,9563045,9556360
6866,9563045,9556371
6867,9563045,9556390
6868,9563045,9556397
6869,9563045,9556402
6870,9563045,9556413
6871,9563045,9556427
6872,9563045,9556439
6873,9563045,9556449
6874,9563045,9556463
6875,9563045,9556478
6876,9563045,9556479
6877,9563045,9556480
6878,9563045,9556483
6879,9563045,9556492
6880,9563045,9556512
6881,9563045,9556534
6882,9563045,9556545
6883,9563045,9556546
6884,9563045,9556558
6885,9563045,9556562
6886,9563045,9556569
6887,9563045,9556584
6888,9563045,9556586
6889,9563045,9556594
6890,9563045,9556596
6891,9563045,9556604
6892,9563045,9556608
6893,9563045,9556610
6894,9563045,9556631
6895,9563045,9556646
6896,9563045,9556649
6897,9563045,9556654
6898,9563045,9556664
6899,9563045,9556669
6900,9563045,9556684
6901,9563045,9556688
6902,9563045,9556694
6903,9563045,9556708
6904,9563045,9556713
6905,9563045,9556728
6906,9563045,9556740
6907,9563045,9556741
6908,9563045,9556754
6909,9563045,9556864
6910,9563045,9556955
6911,9563045,9557004
6912,9563045,9557101
6913,9563045,9557108
6914,9563045,9562917
6915,9563045,9562945
6916,9563045,9563001
6917,9563045,9563225
6918,9563045,9563321
6919,9563056,9563192
6920,9563069,9563123
6921,9563069,9563126
6922,9563090,9501431
6923,9563090,9562842
6924,9563090,9562897
6925,9563090,9562908
6926,9563090,9563046
6927,9563090,9563167
6928,9563090,9563288
6929,9563090,9563307
6930,9563090,9563345
6931,9563090,9563354
6932,9563142,9563101
6933,9563148,9562871
6934,9563148,9563111
6935,9563148,9563162
6936,9563149,9563192
6937,9563149,9563272
6938,9563149,9563334
6939,9563161,9563101
6940,9563179,9562871
6941,9563179,9563111
6942,9563179,9563162
6943,9563179,9563210
6944,9563179,9563216
6945,9563207,9562826
6946,9563207,9562986
6947,9563207,9563025
6948,9563207,9563180
6949,9563207,9563192
6950,9563207,9563218
6951,9563207,9563272
6952,9563207,9563334
6953,9563211,9563354
6954,9563238,9563019
6955,9563264,9562934
6956,9563264,9563122
6957,9563270,9562897
6958,9563270,9563046
6959,9563273,9500137
6960,9563273,9500145
6961,9563273,9500466
6962,9563273,9500470
6963,9563273,9500704
6964,9563273,9521760
6965,9563273,9521852
6966,9563273,9521868
6967,9563273,9521943
6968,9563273,9521989
6969,9563273,9522105
6970,9563273,9522125
6971,9563273,9522154
6972,9563273,9522258
6973,9563273,9556306
6974,9563273,9556308
6975,9563273,9556345
6976,9563273,9556360
6977,9563273,9556371
6978,9563273,9556390
6979,9563273,9556397
6980,9563273,9556402
6981,9563273,9556413
6982,9563273,9556427
6983,9563273,9556439
6984,9563273,9556449
6985,9563273,9556463
6986,9563273,9556478
6987,9563273,9556479
6988,9563273,9556480
6989,9563273,9556483
6990,9563273,9556492
6991,9563273,9556512
6992,9563273,9556534
6993,9563273,9556545
6994,9563273,9556546
6995,9563273,9556558
6996,9563273,9556562
6997,9563273,9556569
6998,9563273,9556584
6999,9563273,9556586
7000,9563273,9556594
7001,9563273,9556596
7002,9563273,9556604
7003,9563273,9556608
7004,9563273,9556610
7005,9563273,9556631
7006,9563273,9556646
7007,9563273,9556649
7008,9563273,9556654
7009,9563273,9556664
7010,9563273,9556669
7011,9563273,9556684
7012,9563273,9556688
7013,9563273,9556694
7014,9563273,9556708
7015,9563273,9556713
7016,9563273,9556728
7017,9563273,9556740
7018,9563273,9556741
7019,9563273,9556754
7020,9563273,9556864
7021,9563273,9556955
7022,9563273,9557004
7023,9563273,9557101
7024,9563273,9557108
7025,9563273,9562917
7026,9563273,9563225
7027,9563276,9500137
7028,9563276,9500145
7029,9563276,9500466
7030,9563276,9500470
7031,9563276,9500704
7032,9563276,9521760
7033,9563276,9521852
7034,9563276,9521868
7035,9563276,9521943
7036,9563276,9521989
7037,9563276,9522105
7038,9563276,9522125
7039,9563276,9522154
7040,9563276,9522258
7041,9563276,9556306
7042,9563276,9556308
7043,9563276,9556345
7044,9563276,9556360
7045,9563276,9556371
7046,9563276,9556390
7047,9563276,9556397
7048,9563276,9556402
7049,9563276,9556413
7050,9563276,9556427
7051,9563276,9556439
7052,9563276,9556449
7053,9563276,9556463
7054,9563276,9556478
7055,9563276,9556479
7056,9563276,9556480
7057,9563276,9556483
7058,9563276,9556492
7059,9563276,9556512
7060,9563276,9556534
7061,9563276,9556545
7062,9563276,9556546
7063,9563276,9556558
7064,9563276,9556562
7065,9563276,9556569
7066,9563276,9556584
7067,9563276,9556586
7068,9563276,9556594
7069,9563276,9556596
7070,9563276,9556604
7071,9563276,9556608
7072,9563276,9556610
7073,9563276,9556631
7074,9563276,9556646
7075,9563276,9556649
7076,9563276,9556654
7077,9563276,9556664
7078,9563276,9556669
7079,9563276,9556684
7080,9563276,9556688
7081,9563276,9556694
7082,9563276,9556708
7083,9563276,9556713
7084,9563276,9556728
7085,9563276,9556740
7086,9563276,9556741
7087,9563276,9556754
7088,9563276,9556864
7089,9563276,9556955
7090,9563276,9557004
7091,9563276,9557101
7092,9563276,9557108
7093,9563276,9562917
7094,9563276,9563225
7095,9563282,9500137
7096,9563282,9500145
7097,9563282,9500466
7098,9563282,9500470
7099,9563282,9500704
7100,9563282,9521760
7101,9563282,9521852
7102,9563282,9521868
7103,9563282,9521943
7104,9563282,9521989
7105,9563282,9522105
7106,9563282,9522125
7107,9563282,9522154
7108,9563282,9522258
7109,9563282,9556306
7110,9563282,9556308
7111,9563282,9556345
7112,9563282,9556360
7113,9563282,9556371
7114,9563282,9556390
7115,9563282,9556397
7116,9563282,9556402
7117,9563282,9556413
7118,9563282,9556427
7119,9563282,9556439
7120,9563282,9556449
7121,9563282,9556463
7122,9563282,9556478
7123,9563282,9556479
7124,9563282,9556480
7125,9563282,9556483
7126,9563282,9556492
7127,9563282,9556512
7128,9563282,9556534
7129,9563282,9556545
7130,9563282,9556546
7131,9563282,9556558
7132,9563282,9556562
7133,9563282,9556569
7134,9563282,9556584
7135,9563282,9556586
7136,9563282,9556594
7137,9563282,9556596
7138,9563282,9556604
7139,9563282,9556608
7140,9563282,9556610
7141,9563282,9556631
7142,9563282,9556646
7143,9563282,9556649
7144,9563282,9556654
7145,9563282,9556664
7146,9563282,9556669
7147,9563282,9556684
7148,9563282,9556688
7149,9563282,9556694
7150,9563282,9556708
7151,9563282,9556713
7152,9563282,9556728
7153,9563282,9556740
7154,9563282,9556741
7155,9563282,9556754
7156,9563282,9556864
7157,9563282,9556955
7158,9563282,9557004
7159,9563282,9557101
7160,9563282,9557108
7161,9563282,9562917
7162,9563282,9563225
7163,9563282,9563321
7164,9563290,9501431
7165,9563290,9562842
7166,9563290,9562897
7167,9563290,9562908
7168,9563290,9563040
7169,9563290,9563046
7170,9563290,9563101
7171,9563290,9563167
7172,9563290,9563288
7173,9563290,9563307
7174,9563290,9563345
7175,9563290,9563354
7176,9563291,9501431
7177,9563291,9562842
7178,9563291,9562897
7179,9563291,9562908
7180,9563291,9563040
7181,9563291,9563046
7182,9563291,9563101
7183,9563291,9563167
7184,9563291,9563288
7185,9563291,9563307
7186,9563291,9563345
7187,9563291,9563354
7188,9563310,9562851
7189,9563310,9562904
7190,9563314,9501431
7191,9563314,9562842
7192,9563314,9562897
7193,9563314,9562908
7194,9563314,9563046
7195,9563314,9563101
7196,9563314,9563167
7197,9563314,9563288
7198,9563314,9563307
7199,9563314,9563345
7200,9563314,9563354
7201,9563331,9500137
7202,9563331,9500145
7203,9563331,9500466
7204,9563331,9500470
7205,9563331,9500704
7206,9563331,9521760
7207,9563331,9521852
7208,9563331,9521868
7209,9563331,9521943
7210,9563331,9521989
7211,9563331,9522105
7212,9563331,9522125
7213,9563331,9522154
7214,9563331,9522258
7215,9563331,9556306
7216,9563331,9556308
7217,9563331,9556345
7218,9563331,9556360
7219,9563331,9556371
7220,9563331,9556390
7221,9563331,9556397
7222,9563331,9556402
7223,9563331,9556413
7224,9563331,9556427
7225,9563331,9556439
7226,9563331,9556449
7227,9563331,9556463
7228,9563331,9556478
7229,9563331,9556479
7230,9563331,9556480
7231,9563331,9556483
7232,9563331,9556492
7233,9563331,9556512
7234,9563331,9556534
7235,9563331,9556545
7236,9563331,9556546
7237,9563331,9556558
7238,9563331,9556562
7239,9563331,9556569
7240,9563331,9556584
7241,9563331,9556586
7242,9563331,9556594
7243,9563331,9556596
7244,9563331,9556604
7245,9563331,9556608
7246,9563331,9556610
7247,9563331,9556631
7248,9563331,9556646
7249,9563331,9556649
7250,9563331,9556654
7251,9563331,9556664
7252,9563331,9556669
7253,9563331,9556684
7254,9563331,9556688
7255,9563331,9556694
7256,9563331,9556708
7257,9563331,9556713
7258,9563331,9556728
7259,9563331,9556740
7260,9563331,9556741
7261,9563331,9556754
7262,9563331,9556864
7263,9563331,9556955
7264,9563331,9557004
7265,9563331,9557101
7266,9563331,9557108
7267,9563331,9562917
7268,9563331,9562945
7269,9563331,9563001
7270,9563331,9563225
7271,9563331,9563321
7272,9563339,9563192
7273,9563339,9563272
